Review,words,Prediction
"Caro no vale la pena, le falta mucho en comparación a otros ""GRAND FIESTA"" y las camareras roban maquillaje y los objetos olvidados como ropa no son devueltos y el hotel no soluciona. Cuidado con sus objetos","C a r o   n o   v a l e   l a   p e n a ,   l e   f a l t a   m u c h o   e n   c o m p a r a c i ó n   a   o t r o s   "" G R A N D   F I E S T A ""   y   l a s   c a m a r e r a s   r o b a n   m a q u i l l a j e   y   l o s   o b j e t o s   o l v i d a d o s   c o m o   r o p a   n o   s o n   d e v u e l t o s   y   e l   h o t e l   n o   s o l u c i o n a .   C u i d a d o   c o n   s u s   o b j e t o s",5
"Mi parte favorita fue la experiencia con con las jirafas, el trato con el personal fue muy bueno, nuestro guía Mario tenía mucha experiencia y estaba muy bien informado, nos tomo muchas fotos y se preocupo por nuestra seguridad y diversión.","M i   p a r t e   f a v o r i t a   f u e   l a   e x p e r i e n c i a   c o n   c o n   l a s   j i r a f a s ,   e l   t r a t o   c o n   e l   p e r s o n a l   f u e   m u y   b u e n o ,   n u e s t r o   g u í a   M a r i o   t e n í a   m u c h a   e x p e r i e n c i a   y   e s t a b a   m u y   b i e n   i n f o r m a d o ,   n o s   t o m o   m u c h a s   f o t o s   y   s e   p r e o c u p o   p o r   n u e s t r a   s e g u r i d a d   y   d i v e r s i ó n .",5
Hotel viejo. Mal servicio. El aire acondicionado no funciona! Las habitaciones son muy caros y son viejas. Sin duda no le recomiendo este lugar. El Iberostar Parque central de La Habana deja este lugar por muerta!,H o t e l   v i e j o .   M a l   s e r v i c i o .   E l   a i r e   a c o n d i c i o n a d o   n o   f u n c i o n a !   L a s   h a b i t a c i o n e s   s o n   m u y   c a r o s   y   s o n   v i e j a s .   S i n   d u d a   n o   l e   r e c o m i e n d o   e s t e   l u g a r .   E l   I b e r o s t a r   P a r q u e   c e n t r a l   d e   L a   H a b a n a   d e j a   e s t e   l u g a r   p o r   m u e r t a !,5
"Este lugar histórico tiene todo lo que el turísta busca.   Independiente de lo histórico, es un lugar muy divertido en todo el sentido de la palabra.","E s t e   l u g a r   h i s t ó r i c o   t i e n e   t o d o   l o   q u e   e l   t u r í s t a   b u s c a .       I n d e p e n d i e n t e   d e   l o   h i s t ó r i c o ,   e s   u n   l u g a r   m u y   d i v e r t i d o   e n   t o d o   e l   s e n t i d o   d e   l a   p a l a b r a .",5
"Me gustó su arquitectura tiene buen diseño, pero es caro para el tipo de colecciones que contiene y son mucho mejores los museos del Centro Histórico de Mérida. Si no lo visitan, no se pierden de nada.","M e   g u s t ó   s u   a r q u i t e c t u r a   t i e n e   b u e n   d i s e ñ o ,   p e r o   e s   c a r o   p a r a   e l   t i p o   d e   c o l e c c i o n e s   q u e   c o n t i e n e   y   s o n   m u c h o   m e j o r e s   l o s   m u s e o s   d e l   C e n t r o   H i s t ó r i c o   d e   M é r i d a .   S i   n o   l o   v i s i t a n ,   n o   s e   p i e r d e n   d e   n a d a .",5
"Me acercaron antes de poder llegar a la línea incluso en los Nardos por alguien diciendo que la espera en los Nardos es casi 2 horas, y dijo que este lugar era dirigido por los mismos propietarios que Los Nardos sin esperar. Normalmente no me...caiga en esto, pero el día anterior yo estaba caminando en la zona y una persona dijo lo mismo para mí entregarte me la tarjeta ir a El Guajirito. Este sitio era horrible era como un Hooters cubano y la comida era muy caro para los estándares cubanos. Yo tenía una increíble taco 7 taza en el de frente y la comida aquí era como 15 taza +. . . ¡No vayas!Más","M e   a c e r c a r o n   a n t e s   d e   p o d e r   l l e g a r   a   l a   l í n e a   i n c l u s o   e n   l o s   N a r d o s   p o r   a l g u i e n   d i c i e n d o   q u e   l a   e s p e r a   e n   l o s   N a r d o s   e s   c a s i   2   h o r a s ,   y   d i j o   q u e   e s t e   l u g a r   e r a   d i r i g i d o   p o r   l o s   m i s m o s   p r o p i e t a r i o s   q u e   L o s   N a r d o s   s i n   e s p e r a r .   N o r m a l m e n t e   n o   m e . . . c a i g a   e n   e s t o ,   p e r o   e l   d í a   a n t e r i o r   y o   e s t a b a   c a m i n a n d o   e n   l a   z o n a   y   u n a   p e r s o n a   d i j o   l o   m i s m o   p a r a   m í   e n t r e g a r t e   m e   l a   t a r j e t a   i r   a   E l   G u a j i r i t o .   E s t e   s i t i o   e r a   h o r r i b l e   e r a   c o m o   u n   H o o t e r s   c u b a n o   y   l a   c o m i d a   e r a   m u y   c a r o   p a r a   l o s   e s t á n d a r e s   c u b a n o s .   Y o   t e n í a   u n a   i n c r e í b l e   t a c o   7   t a z a   e n   e l   d e   f r e n t e   y   l a   c o m i d a   a q u í   e r a   c o m o   1 5   t a z a   + .   .   .   ¡ N o   v a y a s ! M á s",5
"Si tu viaje a cartagena es en pareja tienes que hacer el recorrido por la ciudad amurallada en horas de la noche, es un momento mágico inolvidable con un aura de romanticismo que no se encuentra en ningún otro lugar. Podrán tener gran variedad de precios para cenar y muchas opciones originales para el postre.","S i   t u   v i a j e   a   c a r t a g e n a   e s   e n   p a r e j a   t i e n e s   q u e   h a c e r   e l   r e c o r r i d o   p o r   l a   c i u d a d   a m u r a l l a d a   e n   h o r a s   d e   l a   n o c h e ,   e s   u n   m o m e n t o   m á g i c o   i n o l v i d a b l e   c o n   u n   a u r a   d e   r o m a n t i c i s m o   q u e   n o   s e   e n c u e n t r a   e n   n i n g ú n   o t r o   l u g a r .   P o d r á n   t e n e r   g r a n   v a r i e d a d   d e   p r e c i o s   p a r a   c e n a r   y   m u c h a s   o p c i o n e s   o r i g i n a l e s   p a r a   e l   p o s t r e .",5
"Nos cayó un para ver lo que pasaba. Era un domingo y el sistema séptico era bombeada fuera hacia la calle. no necesito decir que a los objetos, que era interesante. Esto fue Hemingway's favorito lugar para una veraniega.","N o s   c a y ó   u n   p a r a   v e r   l o   q u e   p a s a b a .   E r a   u n   d o m i n g o   y   e l   s i s t e m a   s é p t i c o   e r a   b o m b e a d a   f u e r a   h a c i a   l a   c a l l e .   n o   n e c e s i t o   d e c i r   q u e   a   l o s   o b j e t o s ,   q u e   e r a   i n t e r e s a n t e .   E s t o   f u e   H e m i n g w a y ' s   f a v o r i t o   l u g a r   p a r a   u n a   v e r a n i e g a .",5
"Las habitaciones con alfombra sucia, sin aire acondicionado (no servia ), la regadera no servia bien (no había presión), poca gua caliente una sola maquina de hielos en piso 2 y solo 2 elevadores sin clima.","L a s   h a b i t a c i o n e s   c o n   a l f o m b r a   s u c i a ,   s i n   a i r e   a c o n d i c i o n a d o   ( n o   s e r v i a   ) ,   l a   r e g a d e r a   n o   s e r v i a   b i e n   ( n o   h a b í a   p r e s i ó n ) ,   p o c a   g u a   c a l i e n t e   u n a   s o l a   m a q u i n a   d e   h i e l o s   e n   p i s o   2   y   s o l o   2   e l e v a d o r e s   s i n   c l i m a .",5
"Habitaciones sucias no hacen la limpieza, desayuno insípido sin sabor camas y alberca llenas de cabellos.Toallas grises casi negras.Limpieza deficiente la ducha se convierte en jacuzzi de que no hay buen drenaje.","H a b i t a c i o n e s   s u c i a s   n o   h a c e n   l a   l i m p i e z a ,   d e s a y u n o   i n s í p i d o   s i n   s a b o r   c a m a s   y   a l b e r c a   l l e n a s   d e   c a b e l l o s . T o a l l a s   g r i s e s   c a s i   n e g r a s . L i m p i e z a   d e f i c i e n t e   l a   d u c h a   s e   c o n v i e r t e   e n   j a c u z z i   d e   q u e   n o   h a y   b u e n   d r e n a j e .",5
"Una vez más me han hecho pasar un mal rato en este hotel, para resumirlo y no extenderme... te dan la cuenta al momento que te llevan la bebida en el bar.... que cosa es esto dios mio!!!??? Además muchas de las cosas del menú no las tenían!!! Esto es un desastre, ni porque tienen al manzana kempiski al lado.... aquí están falta de una mano dura que sepa llevar el sitio....","U n a   v e z   m á s   m e   h a n   h e c h o   p a s a r   u n   m a l   r a t o   e n   e s t e   h o t e l ,   p a r a   r e s u m i r l o   y   n o   e x t e n d e r m e . . .   t e   d a n   l a   c u e n t a   a l   m o m e n t o   q u e   t e   l l e v a n   l a   b e b i d a   e n   e l   b a r . . . .   q u e   c o s a   e s   e s t o   d i o s   m i o ! ! ! ? ? ?   A d e m á s   m u c h a s   d e   l a s   c o s a s   d e l   m e n ú   n o   l a s   t e n í a n ! ! !   E s t o   e s   u n   d e s a s t r e ,   n i   p o r q u e   t i e n e n   a l   m a n z a n a   k e m p i s k i   a l   l a d o . . . .   a q u í   e s t á n   f a l t a   d e   u n a   m a n o   d u r a   q u e   s e p a   l l e v a r   e l   s i t i o . . . .",5
"parece que no fuera un barra libre, malos productos, muy controlados, horios sin comida entre el desayuno (hasta las 10) y la barra de comidas (inicia 11:30) no pensaron en los que se levantan tarde. además empata con el almuerzo (de 1 a 3) en general no se vive la experiencia de un lugar de lujo con servicio de barra libre, sino un lugar que escatima en gastos y controla los productos. En general el perosnal masculino es grosero, a diferencia de las mujeres que son serviciales y sonríen. ","p a r e c e   q u e   n o   f u e r a   u n   b a r r a   l i b r e ,   m a l o s   p r o d u c t o s ,   m u y   c o n t r o l a d o s ,   h o r i o s   s i n   c o m i d a   e n t r e   e l   d e s a y u n o   ( h a s t a   l a s   1 0 )   y   l a   b a r r a   d e   c o m i d a s   ( i n i c i a   1 1 : 3 0 )   n o   p e n s a r o n   e n   l o s   q u e   s e   l e v a n t a n   t a r d e .   a d e m á s   e m p a t a   c o n   e l   a l m u e r z o   ( d e   1   a   3 )   e n   g e n e r a l   n o   s e   v i v e   l a   e x p e r i e n c i a   d e   u n   l u g a r   d e   l u j o   c o n   s e r v i c i o   d e   b a r r a   l i b r e ,   s i n o   u n   l u g a r   q u e   e s c a t i m a   e n   g a s t o s   y   c o n t r o l a   l o s   p r o d u c t o s .   E n   g e n e r a l   e l   p e r o s n a l   m a s c u l i n o   e s   g r o s e r o ,   a   d i f e r e n c i a   d e   l a s   m u j e r e s   q u e   s o n   s e r v i c i a l e s   y   s o n r í e n .  ",5
"LA HABITACION ES LINDA Y COMODA PERO NORMAL PARA el precio el cual es muy alto. debería tener más opciones incluidas.  La comida y el resto de las áreas, excelentes!  muy buen servicio en general del hotel.","L A   H A B I T A C I O N   E S   L I N D A   Y   C O M O D A   P E R O   N O R M A L   P A R A   e l   p r e c i o   e l   c u a l   e s   m u y   a l t o .   d e b e r í a   t e n e r   m á s   o p c i o n e s   i n c l u i d a s .     L a   c o m i d a   y   e l   r e s t o   d e   l a s   á r e a s ,   e x c e l e n t e s !     m u y   b u e n   s e r v i c i o   e n   g e n e r a l   d e l   h o t e l .",5
"Una tarde lluviosa ,se disfruto con buena música en vivo, excelente comida ,un momento inolvidable ,que capturo mi alma .
-A rainy afternoon, I enjoyed good live music, excellent food, an unforgettable moment, that captured my soul.","U n a   t a r d e   l l u v i o s a   , s e   d i s f r u t o   c o n   b u e n a   m ú s i c a   e n   v i v o ,   e x c e l e n t e   c o m i d a   , u n   m o m e n t o   i n o l v i d a b l e   , q u e   c a p t u r o   m i   a l m a   .  
 - A   r a i n y   a f t e r n o o n ,   I   e n j o y e d   g o o d   l i v e   m u s i c ,   e x c e l l e n t   f o o d ,   a n   u n f o r g e t t a b l e   m o m e n t ,   t h a t   c a p t u r e d   m y   s o u l .",5
"El hotel muy agradable,  está en perfectas condiciones, moderno, limpio y huele bien, la vista desde mi habitación fue espectacular, se ve la ciudad y tiene la vista panorámica  más hermosas de  Puebla,  la de los volcanes Popocatépetl e Iztaccíhuatl.  El personal, tiene un trato extraordinario con el huésped, el hotel muy seguro ya que no hay acceso si no se tiene la tarjeta.","E l   h o t e l   m u y   a g r a d a b l e ,     e s t á   e n   p e r f e c t a s   c o n d i c i o n e s ,   m o d e r n o ,   l i m p i o   y   h u e l e   b i e n ,   l a   v i s t a   d e s d e   m i   h a b i t a c i ó n   f u e   e s p e c t a c u l a r ,   s e   v e   l a   c i u d a d   y   t i e n e   l a   v i s t a   p a n o r á m i c a     m á s   h e r m o s a s   d e     P u e b l a ,     l a   d e   l o s   v o l c a n e s   P o p o c a t é p e t l   e   I z t a c c í h u a t l .     E l   p e r s o n a l ,   t i e n e   u n   t r a t o   e x t r a o r d i n a r i o   c o n   e l   h u é s p e d ,   e l   h o t e l   m u y   s e g u r o   y a   q u e   n o   h a y   a c c e s o   s i   n o   s e   t i e n e   l a   t a r j e t a .",5
"Me sorprendió mucho el Museo Amparo, es moderno, bello y sus exposiciones son de gran calidad, además de que cuentan con actividades gratuitas para niños.El motivo de mi visita fue ver la exposición de fotografías de Juan Rulfo, sin embargo la galería de Perla Krauze nos agradó bastante, así como la exposición permanente, lo único triste es que el museo estaba bastante vacío pese a ser fin de semana largo.","M e   s o r p r e n d i ó   m u c h o   e l   M u s e o   A m p a r o ,   e s   m o d e r n o ,   b e l l o   y   s u s   e x p o s i c i o n e s   s o n   d e   g r a n   c a l i d a d ,   a d e m á s   d e   q u e   c u e n t a n   c o n   a c t i v i d a d e s   g r a t u i t a s   p a r a   n i ñ o s . E l   m o t i v o   d e   m i   v i s i t a   f u e   v e r   l a   e x p o s i c i ó n   d e   f o t o g r a f í a s   d e   J u a n   R u l f o ,   s i n   e m b a r g o   l a   g a l e r í a   d e   P e r l a   K r a u z e   n o s   a g r a d ó   b a s t a n t e ,   a s í   c o m o   l a   e x p o s i c i ó n   p e r m a n e n t e ,   l o   ú n i c o   t r i s t e   e s   q u e   e l   m u s e o   e s t a b a   b a s t a n t e   v a c í o   p e s e   a   s e r   f i n   d e   s e m a n a   l a r g o .",5
"El monumento al Pípila es grande y bonito, se aprecia desde la ciudad de Guanajuato. ¡Me encantó mucho!","E l   m o n u m e n t o   a l   P í p i l a   e s   g r a n d e   y   b o n i t o ,   s e   a p r e c i a   d e s d e   l a   c i u d a d   d e   G u a n a j u a t o .   ¡ M e   e n c a n t ó   m u c h o !",5
"Me había sido sometido a este restaurante hace un año cuando estuve en Cuba y nos pareció que la comida y el servicio excelente. Me decidí a volver al restaurante de nuevo en mi reciente visita a La Habana. El lugar está escondido en la...plaza cerca de la catedral principal de la vieja Habana. El interior es relativamente pequeña y acogedora, pero un amplio espacio para nuestra mesa de 5 personas. La comida es increíblemente bueno, creo que su especialidad son los mariscos. Me había pescado una noche que era excelente, pero yo también estaba ansioso por volver por segunda vez para probar la langosta, que se sirve en porciones enormes, y de lo que creo que tienen dos opciones, o bien una salsa de tomate o con ajo y mantequilla o aceite de oliva. Tuve la langosta con el ajo. Wow. Delicioso, pero se sirve en un enorme cantidad estoy seguro que debe impulsar el que sirve con la carne de un segundo y/o tercer langosta. Muy, muy bueno. Precedido por una deliciosa ensalada verde (con acelgas suizo de todas las cosas, así como otras delicias de jardín).  Uno o dos de nuestro grupo había postre, que yo sabía tanto y me parecieron mucho mejor de lo que esperaba, ya que soy persona normalmente no es un postre. No te pierdas pidiendo tal vez una pre-cena mojito, que viene congelados y es, sin duda, uno de los mejores mojitos de los muchos que he tenido durante una visita a Cuba. Los precios aquí son también bastante razonable!Más","M e   h a b í a   s i d o   s o m e t i d o   a   e s t e   r e s t a u r a n t e   h a c e   u n   a ñ o   c u a n d o   e s t u v e   e n   C u b a   y   n o s   p a r e c i ó   q u e   l a   c o m i d a   y   e l   s e r v i c i o   e x c e l e n t e .   M e   d e c i d í   a   v o l v e r   a l   r e s t a u r a n t e   d e   n u e v o   e n   m i   r e c i e n t e   v i s i t a   a   L a   H a b a n a .   E l   l u g a r   e s t á   e s c o n d i d o   e n   l a . . . p l a z a   c e r c a   d e   l a   c a t e d r a l   p r i n c i p a l   d e   l a   v i e j a   H a b a n a .   E l   i n t e r i o r   e s   r e l a t i v a m e n t e   p e q u e ñ a   y   a c o g e d o r a ,   p e r o   u n   a m p l i o   e s p a c i o   p a r a   n u e s t r a   m e s a   d e   5   p e r s o n a s .   L a   c o m i d a   e s   i n c r e í b l e m e n t e   b u e n o ,   c r e o   q u e   s u   e s p e c i a l i d a d   s o n   l o s   m a r i s c o s .   M e   h a b í a   p e s c a d o   u n a   n o c h e   q u e   e r a   e x c e l e n t e ,   p e r o   y o   t a m b i é n   e s t a b a   a n s i o s o   p o r   v o l v e r   p o r   s e g u n d a   v e z   p a r a   p r o b a r   l a   l a n g o s t a ,   q u e   s e   s i r v e   e n   p o r c i o n e s   e n o r m e s ,   y   d e   l o   q u e   c r e o   q u e   t i e n e n   d o s   o p c i o n e s ,   o   b i e n   u n a   s a l s a   d e   t o m a t e   o   c o n   a j o   y   m a n t e q u i l l a   o   a c e i t e   d e   o l i v a .   T u v e   l a   l a n g o s t a   c o n   e l   a j o .   W o w .   D e l i c i o s o ,   p e r o   s e   s i r v e   e n   u n   e n o r m e   c a n t i d a d   e s t o y   s e g u r o   q u e   d e b e   i m p u l s a r   e l   q u e   s i r v e   c o n   l a   c a r n e   d e   u n   s e g u n d o   y / o   t e r c e r   l a n g o s t a .   M u y ,   m u y   b u e n o .   P r e c e d i d o   p o r   u n a   d e l i c i o s a   e n s a l a d a   v e r d e   ( c o n   a c e l g a s   s u i z o   d e   t o d a s   l a s   c o s a s ,   a s í   c o m o   o t r a s   d e l i c i a s   d e   j a r d í n ) .     U n o   o   d o s   d e   n u e s t r o   g r u p o   h a b í a   p o s t r e ,   q u e   y o   s a b í a   t a n t o   y   m e   p a r e c i e r o n   m u c h o   m e j o r   d e   l o   q u e   e s p e r a b a ,   y a   q u e   s o y   p e r s o n a   n o r m a l m e n t e   n o   e s   u n   p o s t r e .   N o   t e   p i e r d a s   p i d i e n d o   t a l   v e z   u n a   p r e - c e n a   m o j i t o ,   q u e   v i e n e   c o n g e l a d o s   y   e s ,   s i n   d u d a ,   u n o   d e   l o s   m e j o r e s   m o j i t o s   d e   l o s   m u c h o s   q u e   h e   t e n i d o   d u r a n t e   u n a   v i s i t a   a   C u b a .   L o s   p r e c i o s   a q u í   s o n   t a m b i é n   b a s t a n t e   r a z o n a b l e ! M á s",5
Mucho ruido y pocas nueces nada de otro mundo no tenían casi nada de la carta siempre lleno prefiero casa Asturias la terraza,M u c h o   r u i d o   y   p o c a s   n u e c e s   n a d a   d e   o t r o   m u n d o   n o   t e n í a n   c a s i   n a d a   d e   l a   c a r t a   s i e m p r e   l l e n o   p r e f i e r o   c a s a   A s t u r i a s   l a   t e r r a z a,5
"Luego de un par de años volvimos al hotel, y como siempre los fuertes son la playa privada, la pileta, la limpieza de las habitaciones y el entorno de lugar. Desafortunadamente nos llevamos algunas decepciones, que fueron las siguientes: 1) reservamos un transporte del aeropuerto al hotel, el cual nunca nos pasó a buscar y nos tuvimos que terminar tomando un taxi por nuestra cuenta luego de más de una hora; 2) cuando llegamos al hotel y comentamos que el taxi no nos buscó, ni siquiera recibimos un pedido de disculpas, y lo tomaron como un tema casi inexistente 3) reservamos la primera noche un lugar en uno de los restaurantes del lugar, y cuando llegamos nos dijeron que nos habían registrado en otro restaurant (que no nos gustó) 4) el servicio en general, es lento e incompleto.…","L u e g o   d e   u n   p a r   d e   a ñ o s   v o l v i m o s   a l   h o t e l ,   y   c o m o   s i e m p r e   l o s   f u e r t e s   s o n   l a   p l a y a   p r i v a d a ,   l a   p i l e t a ,   l a   l i m p i e z a   d e   l a s   h a b i t a c i o n e s   y   e l   e n t o r n o   d e   l u g a r .   D e s a f o r t u n a d a m e n t e   n o s   l l e v a m o s   a l g u n a s   d e c e p c i o n e s ,   q u e   f u e r o n   l a s   s i g u i e n t e s :   1 )   r e s e r v a m o s   u n   t r a n s p o r t e   d e l   a e r o p u e r t o   a l   h o t e l ,   e l   c u a l   n u n c a   n o s   p a s ó   a   b u s c a r   y   n o s   t u v i m o s   q u e   t e r m i n a r   t o m a n d o   u n   t a x i   p o r   n u e s t r a   c u e n t a   l u e g o   d e   m á s   d e   u n a   h o r a ;   2 )   c u a n d o   l l e g a m o s   a l   h o t e l   y   c o m e n t a m o s   q u e   e l   t a x i   n o   n o s   b u s c ó ,   n i   s i q u i e r a   r e c i b i m o s   u n   p e d i d o   d e   d i s c u l p a s ,   y   l o   t o m a r o n   c o m o   u n   t e m a   c a s i   i n e x i s t e n t e   3 )   r e s e r v a m o s   l a   p r i m e r a   n o c h e   u n   l u g a r   e n   u n o   d e   l o s   r e s t a u r a n t e s   d e l   l u g a r ,   y   c u a n d o   l l e g a m o s   n o s   d i j e r o n   q u e   n o s   h a b í a n   r e g i s t r a d o   e n   o t r o   r e s t a u r a n t   ( q u e   n o   n o s   g u s t ó )   4 )   e l   s e r v i c i o   e n   g e n e r a l ,   e s   l e n t o   e   i n c o m p l e t o . …",5
"ni se le ocurra pensar en alojarse en este hotel , no hay agua caliente , servicio pesimo, antiguo y de lo mas sucio , dos dias para reponer el papel higienico, las quejas no valen para nada , les da igual , el servicio de cambio de divisa funciona a medias , cuesta que te atiendan , un ascensor en el edificio principal para un monton de habitaciones , los bungalows llenos de mosquitos y suciedad , sin limpiar la piscina , es peor que una pelicula de terror","n i   s e   l e   o c u r r a   p e n s a r   e n   a l o j a r s e   e n   e s t e   h o t e l   ,   n o   h a y   a g u a   c a l i e n t e   ,   s e r v i c i o   p e s i m o ,   a n t i g u o   y   d e   l o   m a s   s u c i o   ,   d o s   d i a s   p a r a   r e p o n e r   e l   p a p e l   h i g i e n i c o ,   l a s   q u e j a s   n o   v a l e n   p a r a   n a d a   ,   l e s   d a   i g u a l   ,   e l   s e r v i c i o   d e   c a m b i o   d e   d i v i s a   f u n c i o n a   a   m e d i a s   ,   c u e s t a   q u e   t e   a t i e n d a n   ,   u n   a s c e n s o r   e n   e l   e d i f i c i o   p r i n c i p a l   p a r a   u n   m o n t o n   d e   h a b i t a c i o n e s   ,   l o s   b u n g a l o w s   l l e n o s   d e   m o s q u i t o s   y   s u c i e d a d   ,   s i n   l i m p i a r   l a   p i s c i n a   ,   e s   p e o r   q u e   u n a   p e l i c u l a   d e   t e r r o r",5
"Una buena oportunidad para vislumbrar el pasado esplendor de Mérida. Un poco triste ver tantas mansiones abandonadas o deterioradas. Es un paseo perfecto para recorrer en bicicleta, las  arriendan en un local que está en la segunda cuadra. Ojo con los modelos especiales: tienen hasta bicicletas para 6 personas, todas inventadas y fabricadas por el propietario.","U n a   b u e n a   o p o r t u n i d a d   p a r a   v i s l u m b r a r   e l   p a s a d o   e s p l e n d o r   d e   M é r i d a .   U n   p o c o   t r i s t e   v e r   t a n t a s   m a n s i o n e s   a b a n d o n a d a s   o   d e t e r i o r a d a s .   E s   u n   p a s e o   p e r f e c t o   p a r a   r e c o r r e r   e n   b i c i c l e t a ,   l a s     a r r i e n d a n   e n   u n   l o c a l   q u e   e s t á   e n   l a   s e g u n d a   c u a d r a .   O j o   c o n   l o s   m o d e l o s   e s p e c i a l e s :   t i e n e n   h a s t a   b i c i c l e t a s   p a r a   6   p e r s o n a s ,   t o d a s   i n v e n t a d a s   y   f a b r i c a d a s   p o r   e l   p r o p i e t a r i o .",5
"Después de la cena en el Melia Cohiba, nos sentamos por el malecón, escucharon la música y disfrutamos viendo familias con niños jugando. Tan relajante, y la sensación de seguridad no puede ser mejor.","D e s p u é s   d e   l a   c e n a   e n   e l   M e l i a   C o h i b a ,   n o s   s e n t a m o s   p o r   e l   m a l e c ó n ,   e s c u c h a r o n   l a   m ú s i c a   y   d i s f r u t a m o s   v i e n d o   f a m i l i a s   c o n   n i ñ o s   j u g a n d o .   T a n   r e l a j a n t e ,   y   l a   s e n s a c i ó n   d e   s e g u r i d a d   n o   p u e d e   s e r   m e j o r .",5
Buena atención  Atención guardavida Brayan Bonita las instalaciones  Amabilidad ama de llaves Amplia la habitacion Todo espectacular muy buenos los juegos de niños restaurantes muy comodos un buen ambiente familiar muy bueno el desayumo,B u e n a   a t e n c i ó n     A t e n c i ó n   g u a r d a v i d a   B r a y a n   B o n i t a   l a s   i n s t a l a c i o n e s     A m a b i l i d a d   a m a   d e   l l a v e s   A m p l i a   l a   h a b i t a c i o n   T o d o   e s p e c t a c u l a r   m u y   b u e n o s   l o s   j u e g o s   d e   n i ñ o s   r e s t a u r a n t e s   m u y   c o m o d o s   u n   b u e n   a m b i e n t e   f a m i l i a r   m u y   b u e n o   e l   d e s a y u m o,5
"Buena cocina local, un bonito lugar. Comparar a Los Almendros que era mucho mejor. Pedimos Poc Chuc ambos sitios. La chaya estaba seco y sabor.","B u e n a   c o c i n a   l o c a l ,   u n   b o n i t o   l u g a r .   C o m p a r a r   a   L o s   A l m e n d r o s   q u e   e r a   m u c h o   m e j o r .   P e d i m o s   P o c   C h u c   a m b o s   s i t i o s .   L a   c h a y a   e s t a b a   s e c o   y   s a b o r .",5
"Buen hotel, un poco alejado del centro de la Habana.  Poco amables y serviciales su personal. No hablan, si pedis algo te lo sirven como si fuera un favor. La verdad el trato fue desagradable y sólo tiene bebidas nacionales. No tenían ni Cola dietética.  Te cobran 10 U$U por hora de internet, eso sí, tenes wi fi en las habitaciones cosa poco comun. Amable la señora de front desk el resto muy poco agradable.","B u e n   h o t e l ,   u n   p o c o   a l e j a d o   d e l   c e n t r o   d e   l a   H a b a n a .     P o c o   a m a b l e s   y   s e r v i c i a l e s   s u   p e r s o n a l .   N o   h a b l a n ,   s i   p e d i s   a l g o   t e   l o   s i r v e n   c o m o   s i   f u e r a   u n   f a v o r .   L a   v e r d a d   e l   t r a t o   f u e   d e s a g r a d a b l e   y   s ó l o   t i e n e   b e b i d a s   n a c i o n a l e s .   N o   t e n í a n   n i   C o l a   d i e t é t i c a .     T e   c o b r a n   1 0   U $ U   p o r   h o r a   d e   i n t e r n e t ,   e s o   s í ,   t e n e s   w i   f i   e n   l a s   h a b i t a c i o n e s   c o s a   p o c o   c o m u n .   A m a b l e   l a   s e ñ o r a   d e   f r o n t   d e s k   e l   r e s t o   m u y   p o c o   a g r a d a b l e .",5
